12245358,Saima,Speciality & Gift Shops,Speciality & Gift Shops,Chui,Chui,Bishkek,"Chui Ave., 140, Bishkek 720000 Kyrgyzstan",http://www.embroidery.com.kg/,9.97E+11,,42.870679,74.592627
12658159,Indi Massage,Spas,Spas,Chui,Chui,Bishkek,"Chui Ave., 158, Bishkek 720000 Kyrgyzstan",http://indi.com.kg/,9.97E+11,indimassage.kg@gmail.com,42.870679,74.592627
24133504,Bar KladOFFka,Bars & Clubs,Bars & Clubs,Chui,Chui,Bishkek,"Chui Ave., 187A, Bishkek 720000 Kyrgyzstan",http://instagram.com/kladoffka.bar?igshid=ymmymta2m2y=,9.97E+11,,42.870679,74.592627
15130358,Retro Metro Night Club,Bars & ClubsKaraoke Bars,Bars & Clubs Karaoke Bars Dance Clubs & Discos,Chui,Chui,Bishkek,"Aitmatova Ave., 24, Bishkek 720000 Kyrgyzstan",http://www.retro-metro.kg/,9.97E+11,retrometronk@gmail.com,42.866735,74.592627
12002392,Promzona Club,Bars & ClubsDance Clubs & Discos,Bars & Clubs Dance Clubs & Discos,Chui,chui,Bishkek,"Cholpon-Ata St., 16, Bishkek 720000 Kyrgyzstan",http://www.promzona.kg/,9.96E+11,,42.859841,74.630505
3965937,Life Style Spa,Spas,Spas,Chui,Chui,Bishkek,"35 Erkindin Boulevard, Bishkek 720000 Kyrgyzstan",,9.96E+11,,,
9798260,Kosmopark,Bowling Alleys,Bowling Alleys,Chui,chui,Bishkek,"Yunusaliyeva, 40A, Bishkek 720000 Kyrgyzstan",,9.96E+11,,42.842936,74.61461
7272741,Fresh Style,Spas,Spas,Chui,Chui,Bishkek,"Razzakova St., 22, Bishkek 720000 Kyrgyzstan",http://www.freshstyle.kg/,9.96E+11,,,
14780285,Green Mile,Game & Entertainment Centers,Game & Entertainment Centers,Chui,Chui,Bishkek,"Chokana Valikhanova, 2/1, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/%D0%A1%D1%82%D1%80%D0%B0%D0%B9%D0%BA%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D0%BA%D0%BB%D1%83%D0%B1-Greenmile-393746864467653/?hc_ref=ART3uUL4HeKqEZr2iRgOGecSbp3G7XHjckzoLJe-587bA50RyPdlsQB69H3aslOCu8k&fref=n,9.97E+11,greenmile.airsoft@gmail.com,42.870757,74.630505
9798316,Rossiya,Movie Theaters,Movie Theaters,Chui,Chui,Bishkek,"Chui Ave., 213, Bishkek 720000 Kyrgyzstan",http://cinema.kg/,,info@cinema.kg,42.870679,74.592487
14210450,Oasis,Spas,Spas,Chui,Chui,Bishkek,"Chui Ave., 136, Bishkek 720000 Kyrgyzstan",http://www.oasis-massage.kg/,9.97E+11,massageoasis312@gmail.com,42.870679,74.592627
24142766,Transfer KG,Taxis & Shuttles,Taxis & Shuttles,Chui,Chui,Bishkek,"Leo Tolstoy, 19, Bishkek 720000 Kyrgyzstan",https://transfer-kg.ru/en,9.97E+11,info@transfer-kg.ru,,
9798272,Manas,Movie Theaters,Movie Theaters,Chui,Chui,Bishkek,"Mira Ave., 47, Bishkek 720000 Kyrgyzstan",http://www.manascinema.com/,,,42.870679,74.592627
611202,Central Asian Bookshop,Speciality & Gift Shops,Speciality & Gift Shops,Chui,Chui,Bishkek,"104 Chui Prospect, Bishkek 720000 Kyrgyzstan",,,,,
9820717,Airsoft Arena,Game & Entertainment Centers,Game & Entertainment Centers,Chui,Chui,Bishkek,"Lushhikhina St., 99V, Bishkek 720000 Kyrgyzstan",http://www.arena.kg/,9.97E+11,,42.864556,74.553005
8411411,Cinema Oktyabr,Movie Theaters,Movie Theaters,Chui,Chui,Bishkek,"Chui Avenue, 184, Bishkek 720000 Kyrgyzstan",,9.96E+11,,,
10911025,Children Scientific Complex,Children's MuseumsGame & Entertainment Centers,Children's Museums Game & Entertainment Centers,Chui,Chui,Bishkek,"Moskovskaya St., 163 V, Bishkek 720000 Kyrgyzstan",,9.97E+11,saikal@ukr.net,42.870679,74.592627
13428342,One Village One Product,Speciality & Gift Shops,Speciality & Gift Shops,Chui,Chui,Bishkek,"Toktogula, 140, Bishkek 720000 Kyrgyzstan",http://www.facebook.com/ovop.kg/,9.97E+11,davlenbaeva.olga@gmail.com,42.870679,74.592627
25044833,Soulist,Karaoke Bars,Karaoke Bars,Chui,Chui,Bishkek,"119 Jumabeka St. Opposite the Central Registry Office, Bishkek 720000 Kyrgyzstan",https://www.instagram.com/soulist_bishkek/,9.97E+11,,42.870679,74.592627
9798259,Kyrgyz Kinosu,Movie Theaters,Movie Theaters,Chui,Chui,Bishkek,"Akhunbayeva, 92V, Bishkek 720000 Kyrgyzstan",http://kyrgyzkinosu.kg/,9.96E+11,kyrgyzkinosu@mail.ru,42.854963,74.59527
17651164,Raritet,Speciality & Gift Shops,Speciality & Gift Shops,Chui,Chui,Bishkek,"Chuy Avenue, 271, Bishkek 720000 Kyrgyzstan",http://books.kg/,9.96E+11,rarityfirm@mail.ru,42.870679,74.592627
12640732,SAIMALUU TASH Art Gallery,Speciality & Gift ShopsArt Galleries,Speciality & Gift Shops Art Galleries,Chui,Chui,Bishkek,"Panfilova St., 136/33, Bishkek 720000 Kyrgyzstan",http://saimaluutash.kg/,9.97E+11,saimaluu.t@gmail.com,42.870679,74.592627
13431128,Bex,Bus ServicesTaxis & Shuttles,Bus Services Taxis & Shuttles,Chui,Chui,Bishkek,,http://www.bex.kg/,9.97E+11,order@bex.kg,42.844247,74.603785
9820722,Zolotoi Telenok,Bars & Clubs,Bars & Clubs,Chui,Chui,Bishkek,"Lva Tolstogo St., 7/3, Bishkek 720000 Kyrgyzstan",,,,42.870679,74.592627
25380986,Night Club Suzie Wong,Bars & Clubs,Bars & Clubs,Chui,Chui,Bishkek,"Tokombayeva, 21a/4, Bishkek 720060 Kyrgyzstan",https://www.instagram.com/suziewong.bishkek/,9.97E+11,,42.842936,74.61703
25349909,Norm Bar,Bars & Clubs,Bars & Clubs,Chui,Chui,Bishkek,,http://instagram.com/norm_bar_,9.97E+11,,42.870679,74.592627
12269121,Daairy,Speciality & Gift Shops,Speciality & Gift Shops,Chui,Chui,Bishkek,"Chui Ave., 114, Bishkek 720000 Kyrgyzstan",,9.96E+11,,42.870679,74.592627
11878392,ZIL Ski Base,Gear RentalsSki & Snowboard Areas,Gear Rentals Ski & Snowboard Areas,Chui,Chui,Bishkek,,,,,,
10112267,Fitness House,Health ClubsYoga & Pilates,Health Clubs Yoga & Pilates Lessons & Workshops,Chui,chui,Bishkek,"Baitik Baatyra St., 67/1, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/Fitness-House-1668785406675794/,9.97E+11,,,
9798266,Arbat,Dance Clubs & Discos,Dance Clubs & Discos,Chui,chui ,Bishkek,"Yunusaliyeva, 93, Bishkek 720000 Kyrgyzstan",,9.96E+11,,42.850913,74.614305
13536598,Tuman,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Abdurakhmanova St., 152 Mossovet, Dom Torgovli, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/tuman.bar/,9.97E+11,,,
9821184,Plaza-Vostok,Game & Entertainment Centers,Game & Entertainment Centers,Chui,chui,Bishkek,"Chui Ave., 30A, Bishkek 720000 Kyrgyzstan",,,,42.870679,74.614575
12667688,Dilbar,Speciality & Gift Shops,Speciality & Gift Shops,Chui,chui,Bishkek,"Gorky St., 27/1, Bishkek 720000 Kyrgyzstan",http://www.dilbarstyle.com/,9.97E+11,ludmila78e@yandex.ru,,
13456285,Crystal,Health ClubsYoga & Pilates,Health Clubs Yoga & Pilates Spas,Chui,chui,Bishkek,"Lineynaya St., 67, Bishkek 720000 Kyrgyzstan",http://www.crystal.kg/,9.97E+11,Ira.crystal@mail.ru,42.870679,74.592627
12375425,Cook Story,Cooking Classes,Cooking Classes,c,chui,Bishkek,"Tokombayeva St., 53/2, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/cookstory/,9.97E+11,,,
19896931,Chakra SPA,Spas,Spas,Chui,chui,Bishkek,"Elebayeva St., 60 Golden Dragon Hotel, Bishkek 720000 Kyrgyzstan",http://website--5049397282702365540161-massagespa.business.site/?fbclid=IwAR3ZJ6TwaB2Hn0OoQlql7comWfDHD0Gz1hbPPtIokHeB8f1L9HA1OiCAdEo,9.97E+11,,,
14210522,S Legkim Parom,Hammams & Turkish BathsSpas,Hammams & Turkish Baths Spas,Chui,chui,Bishkek,,http://slegkim-parom.kg/,9.97E+11,mail@slegkim-parom.kg,42.870679,74.594163
15042516,Enoteca,Wine Bars,Wine Bars,Chui,chui,Bishkek,"Moskovskaya, 197, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/toscanatf/,9.97E+11,toscanatf@gmail.com,42.870679,74.592627
12871357,The Pirate Bay,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Mira Ave., 90/92, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/thepiratebaykg/,9.97E+11,,,
16746121,Family Spa Avenue,Spas,Spas,Chui,chui,Bishkek,"Chui ave., 158, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/familyspaavenue/,9.97E+11,,,
17464720,Gergert Sport,Gear Rentals,Gear Rentals,Chui,chui,Bishkek,"Gorkogo, 182, Bishkek 720000 Kyrgyzstan",http://www.gergert.kg/,9.96E+11,info@gergert.kg,42.868602,74.5947
25294095,Archa Spa Center,Spas,Spas,Chui,chui,Bishkek,"Chyngyza Aitmatova Ave., 93, Bishkek 720000 Kyrgyzstan",https://www.instagram.com/archa_spa/,9.97E+11,,42.844247,74.594123
14199763,Nomads,Gear Rentals,Gear Rentals,Chui,chui,Bishkek,,http://nomads4x4.com/,9.97E+11,erkin@nomads4x4.com,42.870679,74.60536
19416209,Verba,Speciality & Gift Shops,Speciality & Gift Shops,Chui,chui,Bishkek,"Logvinenko, 26a, Bishkek 720000 Kyrgyzstan",,9.97E+11,,,
23017309,Ega Hall,Yoga & Pilates,Yoga & Pilates,Chui,chui,Bishkek,"Bokonbayeva, 103, Bishkek 720000 Kyrgyzstan",http://egahall.kg/,9.97E+11,egahall.kg@gmail.com,42.870679,74.592627
19397154,Quicktransfer,Taxis & Shuttles,Taxis & Shuttles,Chui,chui,Bishkek,,http://quicktransfer.com/,4.42E+11,info@quicktransfer.com,,
23528314,Content Park,Game & Entertainment Centers,Game & Entertainment Centers,Chui,chui,Bishkek,"Shopokova 91, Bishkek 720000 Kyrgyzstan",,9.97E+11,,42.870679,74.594163
23612245,Antikino The Story,Movie Theaters,Movie Theaters,Chui,chui,Bishkek,"Tynystanova St., 99 West side of the building 1st floor, Bishkek 720000 Kyrgyzstan",,9.97E+11,,42.86769,74.592627
20316882,Sequoia Rent Service,Gear Rentals,Gear Rentals,Chui,chui,Bishkek,"Sydykova, 250-38, Bishkek 720000 Kyrgyzstan",https://www.facebook.com/srsinkyrgyzstan/,9.97E+11,srs.autorent.kg@gmail.com,,
17746918,Arkan Tokoi,Zipline & Aerial Adventure Parks,Zipline & Aerial Adventure Parks,Chui,chui,Bishkek,,,,,,
15688322,Gergert Sport Outlet,Gear Rentals,Gear Rentals,Chui,chui,Bishkek,"Gorkogo, 119, Bishkek 720000 Kyrgyzstan",http://www.gergert.kg/,9.97E+11,gergertsportweb@gmail.com,42.868602,74.592627
17456292,Sommeliers,Speciality & Gift Shops,Speciality & Gift Shops,Chui,chui,Bishkek,"Erkindik blvd., 16, Bishkek 720000 Kyrgyzstan",,9.97E+11,sommeliers.kg@gmail.com,42.870679,74.592627
25551368,Sunny Bar,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Razzakova str 26, Bishkek 720001 Kyrgyzstan",,9.97E+11,,42.870679,74.592627
24106384,Cycling Tours Kyrgyzstan,Biking Trails,Biking Trails,Chui,chui,Bishkek,"Jumabeka 29, Bishkek 720000 Kyrgyzstan",http://www.facebook.com/cyclingtourskyrgyzstan,9.97E+11,cyclingtourskyrgyzstan@gmail.com,42.870679,74.592627
24135486,Paragliding.kg,Parasailing & Paragliding,Parasailing & Paragliding,Chui,chui,Bishkek,,,,,,
24142782,KladOFFka,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Chui, 187a, Bishkek 720000 Kyrgyzstan",https://www.instagram.com/kladoffka.bar/,,,42.870679,74.592627
22952079,Oasis Residence,Karaoke Bars,Karaoke Bars,Chui,chui,Bishkek,"Maldybayeva, 69/1, Bishkek 720000 Kyrgyzstan",https://www.instagram.com/oasis_residencekg/,9.97E+11,office@oasis-residence.com,42.844247,74.59484
22867338,Vintazh  Wine&Beer,Wine Bars,Wine Bars,Chui,chui,Bishkek,"Isanova, 100, Bishkek 720000 Kyrgyzstan",http://www.facebook.com/Vintage.wb.bishkek,9.97E+11,,42.870679,74.592627
23805620,Little Birds City Bar,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Yunusaliyeva, 147, Bishkek 720000 Kyrgyzstan",https://www.instagram.com/bar_littlebirds/?hl=en,9.97E+11,,42.844247,74.614305
25210351,Ala-archa National Park,Mountains,Mountains,Chui,chui,Bishkek,"Kiev St, Bishkek 720000 Kyrgyzstan",https://kymyz.com/,9.97E+11,,42.878544,74.592627
17839788,Sport Shooting Complex,Shooting Ranges,Shooting Ranges,Chui,chui,Bishkek,"Valikhanova, 2/14, Bishkek 720000 Kyrgyzstan",,%28996%29999919919,ssf.kgz@gmail.com,,
25409275,Boho,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Yunusalieva, 40 A Kosmopark, 3rd floor, Bishkek 720028 Kyrgyzstan",https://www.facebook.com/profile.php?id=100063667838920,9.97E+11,agent.reklamnyy@list.ru,42.84398,74.59484
23460834,Minibar,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Chingiz Aitmatov, 56 Intersection of Aini, Bishkek 720000 Kyrgyzstan",http://www.instagram.com/minibar.bishkek/,9.97E+11,,42.84398,74.59484
23994694,Soulist,Karaoke Bars,Karaoke Bars,Chui,chui,Bishkek,"Zhumabeka St., 119 Crosses Abdrakhmanov, Bishkek 720000 Kyrgyzstan",http://www.instagram.com/soulist_bishkek/,9.97E+11,,42.867355,74.592627
23949888,Chabad Bishkek,Religious Sites,Religious Sites,Chui,chui,Bishkek,"193 Karpinskogo St., Bishkek 720000 Kyrgyzstan",,9.96E+11,jbishkek@gmail.com,42.867355,74.59064
24968334,Oxygen,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"1/4 Baitik Baatyr St., 8 Md., Bishkek 720000 Kyrgyzstan",https://www.instagram.com/o2loungebar/,9.97E+11,,42.842936,74.611045
25154035,L-Studio,Spas,Spas,Chui,chui,Bishkek,"210 Toktogul Street, Bishkek 720000 Kyrgyzstan",http://www.lstudio.kg/,9.97E+11,office@lstudio.kg,42.870679,74.592487
25256620,Quest Kapaghost,Escape Games,Escape Games,Chui,chui,Bishkek,"Oktyabrskaya Street, 250 Verhniy Tokoldosh, Bishkek 720000 Kyrgyzstan",https://instagram.com/kapaghost_kg?igshid=ymmymta2m2y=,9.97E+11,getecorporation@gmail.com,42.870679,74.59064
25410722,Boho Clubar?ars & ClubsDance Clubs & Discos,Bars & Clubs Dance Clubs & Discos,Chui,chui,Bishkek,"Yunusalieva, 40A, Bishkek 720028 Kyrgyzstan",https://www.facebook.com/people/BOHO/100063667838920/,9.97E+11,agent.reklamnyy@list.ru,42.867355,74.59064,
25416658,Everyday Saturday Bar,Bars & Clubs,Bars & Clubs,Chui,chui,Bishkek,"Kamchybeka Shakirova, 31, Bishkek 720020 Kyrgyzstan",https://www.instagram.com/everyday__saturday/,,,42.867355,74.59064
14779872,Kol-Tor Lake,Bodies of Water,Bodies of Water,Chuy Province,chui,Bishkek,,,,,,
10092267,Kegety Waterfall,Bodies of WaterMountains,Bodies of Water Mountains Nature & Wildlife Areas Waterfalls,Chuy Province,Chuy,Bishkek,,,,,,
10235109,Ratsek Cabin,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas,Chuy Province,Chuy,Bishkek,,,,,,
10021401,Zhashyl-Kel Lake,Bodies of WaterValleys,Bodies of Water Valleys,Chuy Province,Chuy,Bishkek,,,,,,
12698593,Gorge Kara Bulak,Geologic Formations,Geologic Formations,Chuy Province Arashan,Chuy,Bishkek,,,,,,
10021370,Chon-Kemin National Park,National Parks,National Parks,Chuy Province Kemin,Chuy,Bishkek,,,,,,
10516495,Kel-Kogur Lake,Bodies of Water,Bodies of Water,Chuy Province Kemin,Chuy,Bishkek,,,,,,
23636209,Kyrgyz Handmade,Speciality & Gift ShopsLessons & Workshops,Speciality & Gift Shops Lessons & Workshops,Chuy Province Kok Jar,Chuy,Bishkek,"18, Madieva Taryh Ordo Hall of Baibol Chaihana, Kok Jar 724316 Kyrgyzstan",http://handmade.kg/qr/,9.97E+11,info@handmade.kg,42.852249,74.61726
9820732,The Temple in Honour of Icon of "All the Afflicted",Religious Sites,Religious Sites,Chuy Province Novopokrovka,Chuy,Bishkek,,,9.96E+11,,42.869319,74.701322
25075499,Museum of the Great Emptiness,Art Museums,Art Museums,Chuy Province Orto Say,Chuy,Bishkek,"Ormokoyeva, 31, Orto Say 720000 Kyrgyzstan",http://greatemptiness.net/,9.96E+11,,,
9996566,Suusamyr Valley,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas Geologic Formations,Chuy Province Suusamyr,Chuy,Bishkek,,http://www.facebook.com/Pegasadventure/,9.97E+11,,,
15549071,Ata Beyit Memorial,Historic SitesMonuments & Statues,Historic Sites Monuments & Statues,Chuy Province Tash-Dobo,Chuy,Bishkek,,,,,,
4176350,Burana Tower,Historic SitesObservation Decks & Towers,Historic Sites Observation Decks & Towers,Chuy Province Tokmok,Chuy,Tokmok,"Don-Aryk, Tokmok 722201 Kyrgyzstan",,,,,
10330907,Kegety Gorge,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas Valleys,Chuy Province Tokmok,Chuy,Tokmok,,,,,,
8403671,Tokmok Mosque,Religious SitesChurches & Cathedrals,Religious Sites Churches & Cathedrals,Chuy Province Tokmok,Chuy,Tokmok,,,,,,
6652740,Jeti-Oguz Canyon (Seven Bulls Rocks),Canyons,Canyons,Issyk Kul Province,Issyk Kul ,Issyk-kul,,http://tourtapp.com/destinations/jeti-oguz-canyon/,9.97E+11,,,
8404243,Semenovskoye Canyon,MountainsCanyons,Mountains Canyons Geologic Formations,Issyk Kul Province,Issyk Kul ,Tosor,,http://www.tuk.kg/,9.96E+11,,,
10229094,Waterfall Devichi Kosy,Waterfalls,Waterfalls,Issyk Kul Province,Issyk Kul ,Barskoon,,,,,,
10229099,Roch Rzbitoye Serdtse,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas Geologic Formations,Issyk Kul Province,Issyk Kul ,Issyk-kul,,,,,,
10205985,Burial Mound Complex San-Tash,Points of Interest & LandmarksGeologic Formations,Points of Interest & Landmarks Geologic Formations,Issyk Kul Province,Issyk Kul ,Issyk-kul,,,,,,
10239399,Maiden Tears Waterfall,Waterfalls,Waterfalls,Issyk Kul Province,Issyk Kul ,Issyk-kul,,,,,,
10021270,Ak-Suu Gorge,MountainsHiking Trails,Mountains Hiking Trails,Issyk Kul Province Ak-Suu,Issyk Kul ,Altyn-Arashan,,http://www.ecotrek.kg/,9.97E+11,,,
10021294,Ak-Suu Hot Spring,SpasThermal Spas,Spas Thermal Spas,Issyk Kul Province Ak-Suu,Issyk Kul ,Altyn-Arashan,,,,,,
10064795,"Tuz-Kol, Dead Lake",Bodies of Water,Bodies of Water,Issyk Kul Province Balykchy,Issyk Kul ,Balykchy,,http://www.ecotrek.kg/,9.97E+11,,,
24060322,Asman,Sports Complexes,Sports Complexes,Issyk Kul Province Balykchy,Issyk Kul ,Balykchy,"Amanbayeva, 172, Balykchy 722300 Kyrgyzstan",https://www.instagram.com/_asman_balykchy_/,9.97E+11,asman.spa@gmail.com,42.458124,76.196118
4952511,Barskoon Waterfall,Points of Interest & LandmarksWaterfalls,Points of Interest & Landmarks Waterfalls,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,,,,,,
10224880,Barskoon Gorge,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,,,,,,
10224889,Barskoon Plateau,Nature & Wildlife Areas,Nature & Wildlife Areas,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,,,,,,
10228930,Monument to Yuriy Gagarin,Monuments & Statues,Monuments & Statues,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,,,,,,
10324919,Ak-Shyyrak Ridge,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,,,,,,
17353327,Ak Orgo Yurt Workshop,Paint & Pottery Studios,Paint & Pottery Studios,Issyk Kul Province Barskoon,Issyk Kul ,Barskoon,"97, Lenin street 97, ??????, Barskoon 722005 Kyrgyzstan",,9.97E+11,akorgo.kyrgyzstan@gmail.com,,
10024295,Teshik-Kul Lake,Bodies of Water,Bodies of Water,Issyk Kul Province Bokombayevskoye,Issyk Kul ,Bokombayevskoye,,,,,,
13582305,Destination South Shore,Visitor Centers,Visitor Centers,Issyk Kul Province Bokonbayevo,Issyk Kul ,Province-Bokonbayevo,"Mambetov Street, 37B Toichubekov Culture House, 2nd floor, Bokonbayevo 722300 Kyrgyzstan",http://southshorekg.com/contact/,9.97E+11,southshoreik@gmail.com,,
25418309,Kolfest ?nternational Music and Arts Festival,Music Festivals,Music Festivals,Issyk Kul Province Bokonbayevo,Issyk Kul ,Bokombaevo,,http://www.kolfest.com/,9.97E+11,kolfestkg@gmail.com,,
12662287,Ferris Wheel,Observation Decks & Towers,Observation Decks & Towers,Issyk Kul Province Bosteri,Issyk Kul ,Bosteri,,,,,,
5000141,Ruh Ordo Cultural Center,Civic Centres,Civic Centres,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"Sovetskaya St President Summer Residency - Sovmin, Cholpon Ata 722315 Kyrgyzstan",http://rukhordo.kg/,9.97E+11,ruhordo2007@gmail.com,42.64649,77.104517
4946285,Museum of Petroglyphs,Speciality Museums,Speciality Museums,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,,http://www.kyrgyztours.com/,9.97E+11,,42.643233,77.095295
6429016,Historical Museum,Speciality Museums,Speciality Museums,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"A363 Cholpon Ata, Cholpon Ata 722315 Kyrgyzstan",,9.96E+11,,42.64649,77.099568
13098578,The Equestrian Hippodrome,Sports Complexes,Sports Complexes,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,,http://worldnomadgames.com/en/places/Hippodrome/#,,,42.64649,77.119224
10224016,Abandoned Airport Cholpon Ata,Points of Interest & LandmarksMysterious Sites,Points of Interest & Landmarks Mysterious Sites,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,,,,,,
10031701,Oluya Cholpon Ata Mausoleum,Architectural BuildingsCemeteries,Architectural Buildings Cemeteries,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,,http://www.applehostel.kg/en/,,,,
10224000,Abandoned Runway,Points of Interest & LandmarksMysterious Sites,Points of Interest & Landmarks Mysterious Sites,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,,,,,,
10229108,Lenin Statue,Monuments & Statues,Monuments & Statues,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"Sovetskaya St., Cholpon Ata 722315 Kyrgyzstan",,,,42.64649,77.084075
17600084,Cholpon Fountain,Fountains,Fountains,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"A363, Cholpon Ata 722315 Kyrgyzstan",,,,,
17469704,Hippodrome Cholpon-Ata,Horse Tracks,Horse Tracks,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"A363, Cholpon Ata 722315 Kyrgyzstan",,,,,
25163894,Termal,Hot Springs & Geysers,Hot Springs & Geysers,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"Alleya Aitmatova 6a/1, Cholpon Ata 722315 Kyrgyzstan",,9.97E+11,ovoazim@gmail.com,42.646781,77.095005
17599963,Veterans Monument,Monuments & Statues,Monuments & Statues,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"A363, Cholpon Ata 722315 Kyrgyzstan",,,,,
24928967,Termal Spa Center,Thermal Spas,Thermal Spas,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"Alleya Aitmatova, 6a/1, Cholpon Ata 722315 Kyrgyzstan",,9.97E+11,aikamusiconly@gmail.com,42.646421,77.089227
12547697,Territoriya SPA,Spas,Spas,Issyk Kul Province Cholpon Ata,Issyk Kul ,Cholpon-Ata,"Leisure Center Ak-Maral Village Bayet, Cholpon Ata 722315 Kyrgyzstan",http://www.spa.kg/,9.96E+11,spa@elcat.kg,42.628292,77.013445
8059960,Hot springs,Thermal Spas,Thermal Spas,Issyk Kul Province Chon-Uryukty,Issyk Kul ,Uryukty,,,,,,
13388773,Keremet Suu Hot Spring,Thermal Spas,Thermal Spas,Issyk Kul Province Chon-Uryukty,Issyk Kul ,Uryukty,"Akademiya, 25, Chon-Uryukty 722360 Kyrgyzstan",,,,,
9996607,Engilchek Glacier,MountainsNature & Wildlife Areas,Mountains Nature & Wildlife Areas Geologic Formations,Issyk Kul Province Engilchek,Issyk Kul ,Engilchek,,http://www.ecotrek.kg/,9.97E+11,,,
8404242,Grigorevskoye Canyon,Forests,Forests,Issyk Kul Province Grigoryevka,Issyk Kul ,Grigoryevka,,,,,,
10224023,Abandoned Pension Utyos,Points of Interest & LandmarksMysterious Sites,Points of Interest & Landmarks Mysterious Sites,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,,,,,,
10228913,Tyoploye Lake,Bodies of Water,Bodies of Water,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,,,,,,
19436423,Shygaev Museum of Modern Art,Art Museums,Art Museums,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,"Issyk-Kulskaya St., 34A, Kaji-Say 722304 Kyrgyzstan",http://www.facebook.com/shygaevmuseum,9.97E+11,shygaevmuseum@gmail.com,,
10228904,Lenin Statue,Monuments & Statues,Monuments & Statues,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,,,,,,
10091505,Manjyly-Ata Valley,Valleys,Valleys,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,,,,,,
13294456,Kadzhi-Saz Gorge,Canyons,Canyons,Issyk Kul Province Kaji-Say,Issyk Kul ,Kaji-Say,,,,,,
1060132,Issyk-Kul Lake,Bodies of Water,Bodies of Water,Issyk Kul Province Karakol,Issyk Kul ,Karakol,"Tian Shan Mountains, Karakol 722360 Kyrgyzstan",,,,42.443169,78.430655
2709342,Altyn Arashan,Hot Springs & Geysers,Hot Springs & Geysers,Issyk Kul Province Karakol,Issyk Kul ,Karakol,,,9.97E+11,,42.346957,78.574065
8791818,Ala Kul Lake,Bodies of Water,Bodies of Water,Issyk Kul Province Karakol,Issyk Kul ,Karakol,,http://tourtapp.com/destinations/ala-kul-lake/,9.97E+11,info@tourtapp.com,42.37472,78.61
5529525,Holy Trinity Russian Orthodox Cathederal,Churches & Cathedrals,Churches & Cathedrals,Issyk Kul Province Karakol,Issyk Kul ,Karakol,"Holy Trinity Russian Orthodox Cathederal, Karakol 722360 Kyrgyzstan",,,,42.485223,78.391378
736889,Karakol Ski Base,Ski & Snowboard Areas,Ski & Snowboard Areas,Issyk Kul Province Karakol,Issyk Kul ,Karakol,,http://www.ski-karakol.com/,9.97E+11,,42.414671,78.411884
